dataset,partition,num_clients,seed,round,client_id,global_gtg_rob,gtg_rob_contribution,global_gtg_adv,gtg_adv_contribution,global_gtg_priv,gtg_priv_contribution,gtg_priv_abs_contribution,accuracy,precision,recall,f1,loss,gtg_loss_contribution,gtg_acc_contribution,global_gtg_loss,global_gtg_acc,acc_contribution
imdb,noniid,20,42,4,3,0.705476,0.0,0.7496448863636364,0.0,0.8900444444444444,0.0,,0.5158,0.7990196078431373,0.0640975226110892,0.1186749180924645,0.685746967792511,0.0,0.0,0.685746967792511,0.5158,0.0
imdb,noniid,20,42,4,4,0.705476,0.0,0.7496448863636364,0.0,0.8900444444444444,0.0,,0.5158,0.7990196078431373,0.0640975226110892,0.1186749180924645,0.685746967792511,0.0,0.0,0.685746967792511,0.5158,0.0
imdb,noniid,20,42,4,5,0.705476,0.0,0.7496448863636364,0.0,0.8900444444444444,0.0,,0.5158,0.7990196078431373,0.0640975226110892,0.1186749180924645,0.685746967792511,0.0,0.0,0.685746967792511,0.5158,0.0
imdb,noniid,20,42,4,6,0.705476,0.0,0.7496448863636364,0.0,0.8900444444444444,0.0,,0.5158,0.7990196078431373,0.0640975226110892,0.1186749180924645,0.685746967792511,0.0,0.0,0.685746967792511,0.5158,0.0
imdb,noniid,20,42,4,7,0.705476,0.0,0.7496448863636364,0.0,0.8900444444444444,0.0,,0.5158,0.7990196078431373,0.0640975226110892,0.1186749180924645,0.685746967792511,0.0,0.0,0.685746967792511,0.5158,0.0
imdb,noniid,20,42,4,8,0.705476,0.0,0.7496448863636364,0.0,0.8900444444444444,0.0,,0.5158,0.7990196078431373,0.0640975226110892,0.1186749180924645,0.685746967792511,0.0,0.0,0.685746967792511,0.5158,0.0
imdb,noniid,20,42,4,9,0.705476,0.0,0.7496448863636364,0.0,0.8900444444444444,0.0,,0.5158,0.7990196078431373,0.0640975226110892,0.1186749180924645,0.685746967792511,0.0,0.0,0.685746967792511,0.5158,0.0
imdb,noniid,20,42,4,10,0.705476,0.0848959333333333,0.7496448863636364,0.1581708229939065,0.8900444444444444,0.0,,0.5158,0.7990196078431373,0.0640975226110892,0.1186749180924645,0.685746967792511,0.0,0.0,0.685746967792511,0.5158,0.0
imdb,noniid,20,42,4,11,0.705476,0.0,0.7496448863636364,0.0,0.8900444444444444,0.0,,0.5158,0.7990196078431373,0.0640975226110892,0.1186749180924645,0.685746967792511,0.0,0.0,0.685746967792511,0.5158,0.0
imdb,noniid,20,42,4,12,0.705476,0.0,0.7496448863636364,0.0,0.8900444444444444,0.0,,0.5158,0.7990196078431373,0.0640975226110892,0.1186749180924645,0.685746967792511,0.0,0.0,0.685746967792511,0.5158,0.0
imdb,noniid,20,42,4,13,0.705476,0.0,0.7496448863636364,0.0,0.8900444444444444,0.0,,0.5158,0.7990196078431373,0.0640975226110892,0.1186749180924645,0.685746967792511,0.0,0.0062479999999999,0.685746967792511,0.5158,0.0062479999999999
imdb,noniid,20,42,4,14,0.705476,0.0,0.7496448863636364,0.0,0.8900444444444444,0.0,,0.5158,0.7990196078431373,0.0640975226110892,0.1186749180924645,0.685746967792511,0.0,0.0,0.685746967792511,0.5158,0.0
imdb,noniid,20,42,4,15,0.705476,0.0,0.7496448863636364,0.0,0.8900444444444444,0.0,,0.5158,0.7990196078431373,0.0640975226110892,0.1186749180924645,0.685746967792511,0.0,0.0,0.685746967792511,0.5158,0.0
imdb,noniid,20,42,4,16,0.705476,0.0,0.7496448863636364,0.0,0.8900444444444444,-1.0370370370364292e-05,,0.5158,0.7990196078431373,0.0640975226110892,0.1186749180924645,0.685746967792511,0.0,0.0,0.685746967792511,0.5158,0.0
